    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited  58  8  7 Ground  59  2  4  15118.404187572      -               1.72583178719652E-6 0.0000 : rP39B1g(59) : Excited v=1 58 40      B1u - Ground v=0 59 39 B1g
SymmetricTop Excited  58  9  7 Ground  59  3  4  15118.404187572      -               1.72583178719652E-6 0.0000 : rP39B2g(59) : Excited v=1 58 40      B2u - Ground v=0 59 39 B2g
SymmetricTop Excited  60  9  7 Ground  61  3  4  15118.35684136       -               1.72380403280276E-6 0.0000 : rP39B2g(61) : Excited v=1 60 40      B2u - Ground v=0 61 39 B2g
SymmetricTop Excited  60  8  7 Ground  61  2  4  15118.35684136       -               1.72380403280276E-6 0.0000 : rP39B1g(61) : Excited v=1 60 40      B1u - Ground v=0 61 39 B1g
SymmetricTop Excited 128  9  3 Ground 129  3  2  15118.35606482       -               1.72237758824016E-6 0.0000 : pP123B2g(129) : Excited v=1 128 122      B2u - Ground v=0 129 123 B2g
SymmetricTop Excited 128  8  3 Ground 129  2  2  15118.35606482       -               1.72237758824016E-6 0.0000 : pP123B1g(129) : Excited v=1 128 122      B1u - Ground v=0 129 123 B1g
SymmetricTop Excited  85  8 22 Ground  86  2 11  15118.28250186       -               1.71912529044687E-6 0.0000 : pP21B1g(86) : Excited v=1 85 20      B1u - Ground v=0 86 21 B1g
SymmetricTop Excited  85  9 22 Ground  86  3 11  15118.28250186       -               1.71912529044687E-6 0.0000 : pP21B2g(86) : Excited v=1 85 20      B2u - Ground v=0 86 21 B2g
SymmetricTop Excited 115 10 13 Ground 116  4  7  15118.369508432      -               1.71757027666362E-6 0.0000 : pP97(116) : Excited v=1 115 96      E1u - Ground v=0 116 97 E1g
SymmetricTop Excited  57  9  6 Ground  58  3  4  15118.427741356      -               1.71092802118035E-6 0.0000 : rP39B2g(58) : Excited v=1 57 40      B2u - Ground v=0 58 39 B2g
SymmetricTop Excited  57  8  6 Ground  58  2  4  15118.427741356      -               1.71092802118035E-6 0.0000 : rP39B1g(58) : Excited v=1 57 40      B1u - Ground v=0 58 39 B1g
SymmetricTop Excited 127 10  5 Ground 128  4  3  15118.356621656      -               1.71074788461567E-6 0.0000 : pP121(128) : Excited v=1 127 120      E1u - Ground v=0 128 121 E1g
SymmetricTop Excited  93  9 17 Ground  94  3  9  15118.331851924      -               1.70889227974457E-6 0.0000 : pP45B2g(94) : Excited v=1 93 44      B2u - Ground v=0 94 45 B2g
SymmetricTop Excited  93  8 17 Ground  94  2  9  15118.331851924      -               1.70889227974457E-6 0.0000 : pP45B1g(94) : Excited v=1 93 44      B1u - Ground v=0 94 45 B1g
SymmetricTop Excited  61  9  7 Ground  62  3  4  15118.333048932      -               1.70848118381018E-6 0.0000 : rP39B2g(62) : Excited v=1 61 40      B2u - Ground v=0 62 39 B2g
SymmetricTop Excited  61  8  7 Ground  62  2  4  15118.333048932      -               1.70848118381018E-6 0.0000 : rP39B1g(62) : Excited v=1 61 40      B1u - Ground v=0 62 39 B1g
SymmetricTop Excited 116  8  7 Ground 117  2  4  15118.36799702       -               1.70699294212352E-6 0.0000 : pP99B1g(117) : Excited v=1 116 98      B1u - Ground v=0 117 99 B1g
SymmetricTop Excited 116  9  7 Ground 117  3  4  15118.36799702       -               1.70699294212352E-6 0.0000 : pP99B2g(117) : Excited v=1 116 98      B2u - Ground v=0 117 99 B2g
SymmetricTop Excited 102 11 24 Ground 103  5 12  15118.359812099      -               1.70692176334505E-6 0.0000 : pP68(103) : Excited v=1 102 67      E2u - Ground v=0 103 68 E2g
SymmetricTop Excited  96 10 31 Ground  97  4 16  15118.34339396       -               1.70433026585961E-6 0.0000 : pP53(97) : Excited v=1 96 52      E1u - Ground v=0 97 53 E1g
SymmetricTop Excited 105  9 11 Ground 106  3  6  15118.364091592      -               1.70339544776631E-6 0.0000 : pP75B2g(106) : Excited v=1 105 74      B2u - Ground v=0 106 75 B2g
SymmetricTop Excited 105  8 11 Ground 106  2  6  15118.364091592      -               1.70339544776631E-6 0.0000 : pP75B1g(106) : Excited v=1 105 74      B1u - Ground v=0 106 75 B1g
SymmetricTop Excited  86  6 22 Ground  87  0 11  15118.287696155      -               1.70260848886645E-6 0.0000 : pP24A1g(87) : Excited v=1 86 23      A1u - Ground v=0 87 24 A1g
SymmetricTop Excited  86  7 22 Ground  87  1 11  15118.287696155      -               1.70260848886645E-6 0.0000 : pP24A2g(87) : Excited v=1 86 23      A2u - Ground v=0 87 24 A2g
SymmetricTop Excited 109  7 10 Ground 110  1  5  15118.367456283      -               1.70201543344651E-6 0.0000 : pP84A2g(110) : Excited v=1 109 83      A2u - Ground v=0 110 84 A2g
SymmetricTop Excited 109  6 10 Ground 110  0  5  15118.367456283      -               1.70201543344651E-6 0.0000 : pP84A1g(110) : Excited v=1 109 83      A1u - Ground v=0 110 84 A1g
SymmetricTop Excited 126 10  7 Ground 127  4  4  15118.35725804       -               1.7010984174435E-6  0.0000 : pP119(127) : Excited v=1 126 118      E1u - Ground v=0 127 119 E1g
SymmetricTop Excited 117 10 12 Ground 118  4  6  15118.366565156      -               1.69823657391014E-6 0.0000 : pP101(118) : Excited v=1 117 100      E1u - Ground v=0 118 101 E1g
SymmetricTop Excited 125  9  4 Ground 126  3  2  15118.357973972      -               1.69338597386639E-6 0.0000 : pP117B2g(126) : Excited v=1 125 116      B2u - Ground v=0 126 117 B2g
SymmetricTop Excited 125  8  4 Ground 126  2  2  15118.357973972      -               1.69338597386639E-6 0.0000 : pP117B1g(126) : Excited v=1 125 116      B1u - Ground v=0 126 117 B1g
SymmetricTop Excited  92  6 18 Ground  93  0  9  15118.324708703      -               1.69335587608152E-6 0.0000 : pP42A1g(93) : Excited v=1 92 41      A1u - Ground v=0 93 42 A1g
SymmetricTop Excited  92  7 18 Ground  93  1  9  15118.324708703      -               1.69335587608152E-6 0.0000 : pP42A2g(93) : Excited v=1 92 41      A2u - Ground v=0 93 42 A2g
SymmetricTop Excited 100  8 14 Ground 101  2  7  15118.353663228      -               1.6923232340534E-6  0.0000 : pP63B1g(101) : Excited v=1 100 62      B1u - Ground v=0 101 63 B1g
SymmetricTop Excited 100  9 14 Ground 101  3  7  15118.353663228      -               1.6923232340534E-6  0.0000 : pP63B2g(101) : Excited v=1 100 62      B2u - Ground v=0 101 63 B2g
SymmetricTop Excited  98 11 27 Ground  99  5 14  15118.348190515      -               1.69164675223724E-6 0.0000 : pP58(99) : Excited v=1 98 57      E2u - Ground v=0 99 58 E2g
SymmetricTop Excited 118 10 11 Ground 119  4  6  15118.36521284       -               1.69128954805751E-6 0.0000 : pP103(119) : Excited v=1 118 102      E1u - Ground v=0 119 103 E1g
SymmetricTop Excited  87  8 21 Ground  88  2 11  15118.293168868      -               1.69001678406197E-6 0.0000 : pP27B1g(88) : Excited v=1 87 26      B1u - Ground v=0 88 27 B1g
SymmetricTop Excited  87  9 21 Ground  88  3 11  15118.293168868      -               1.69001678406197E-6 0.0000 : pP27B2g(88) : Excited v=1 87 26      B2u - Ground v=0 88 27 B2g
SymmetricTop Excited 135 11  1 Ground 136  5  1  15118.339534935      -               1.68792665241167E-6 0.0000 : pP136(136) : Excited v=1 135 135      E2u - Ground v=0 136 136 E2g
SymmetricTop Excited 124 10  7 Ground 125  4  4  15118.358769452      -               1.68757376120113E-6 0.0000 : pP115(125) : Excited v=1 124 114      E1u - Ground v=0 125 115 E1g
SymmetricTop Excited 119  8  6 Ground 120  2  3  15118.363940072      -               1.68614506327158E-6 0.0000 : pP105B1g(120) : Excited v=1 119 104      B1u - Ground v=0 120 105 B1g
SymmetricTop Excited 119  9  6 Ground 120  3  3  15118.363940072      -               1.68614506327158E-6 0.0000 : pP105B2g(120) : Excited v=1 119 104      B2u - Ground v=0 120 105 B2g
SymmetricTop Excited  62  9  8 Ground  63  3  5  15118.309176956      -               1.68476621475358E-6 0.0000 : rP39B2g(63) : Excited v=1 62 40      B2u - Ground v=0 63 39 B2g
SymmetricTop Excited  62  8  8 Ground  63  2  5  15118.309176956      -               1.68476621475358E-6 0.0000 : rP39B1g(63) : Excited v=1 62 40      B1u - Ground v=0 63 39 B1g
SymmetricTop Excited 123 10  8 Ground 124  4  4  15118.35964448       -               1.68363112670778E-6 0.0000 : pP113(124) : Excited v=1 123 112      E1u - Ground v=0 124 113 E1g
SymmetricTop Excited  91  8 18 Ground  92  2  9  15118.3178439        -               1.68311572427321E-6 0.0000 : pP39B1g(92) : Excited v=1 91 38      B1u - Ground v=0 92 39 B1g
SymmetricTop Excited  91  9 18 Ground  92  3  9  15118.3178439        -               1.68311572427321E-6 0.0000 : pP39B2g(92) : Excited v=1 91 38      B2u - Ground v=0 92 39 B2g
SymmetricTop Excited 120 10 11 Ground 121  4  6  15118.362746852      -               1.68280123697666E-6 0.0000 : pP107(121) : Excited v=1 120 106      E1u - Ground v=0 121 107 E1g
SymmetricTop Excited  88  7 20 Ground  89  1 10  15118.298919999      -               1.68156300908514E-6 0.0000 : pP30A2g(89) : Excited v=1 88 29      A2u - Ground v=0 89 30 A2g
SymmetricTop Excited  88  6 20 Ground  89  0 10  15118.298919999      -               1.68156300908514E-6 0.0000 : pP30A1g(89) : Excited v=1 88 29      A1u - Ground v=0 89 30 A1g
SymmetricTop Excited 122  8  5 Ground 123  2  3  15118.360599056      -               1.6815333087494E-6  0.0000 : pP111B1g(123) : Excited v=1 122 110      B1u - Ground v=0 123 111 B1g
SymmetricTop Excited 122  9  5 Ground 123  3  3  15118.360599056      -               1.6815333087494E-6  0.0000 : pP111B2g(123) : Excited v=1 122 110      B2u - Ground v=0 123 111 B2g
SymmetricTop Excited 121 10  9 Ground 122  4  5  15118.36163318       -               1.68126121668012E-6 0.0000 : pP109(122) : Excited v=1 121 108      E1u - Ground v=0 122 109 E1g
SymmetricTop Excited 110 11 17 Ground 111  5  9  15118.365388035      -               1.67943675898248E-6 0.0000 : pP86(111) : Excited v=1 110 85      E2u - Ground v=0 111 86 E2g
SymmetricTop Excited  90  6 19 Ground  91  0 10  15118.311257515      -               1.67789637649943E-6 0.0000 : pP36A1g(91) : Excited v=1 90 35      A1u - Ground v=0 91 36 A1g
SymmetricTop Excited  90  7 19 Ground  91  1 10  15118.311257515      -               1.67789637649943E-6 0.0000 : pP36A2g(91) : Excited v=1 90 35      A2u - Ground v=0 91 36 A2g
SymmetricTop Excited  89  9 20 Ground  90  3 10  15118.304949548      -               1.67745303826747E-6 0.0000 : pP33B2g(90) : Excited v=1 89 32      B2u - Ground v=0 90 33 B2g
SymmetricTop Excited  89  8 20 Ground  90  2 10  15118.304949548      -               1.67745303826747E-6 0.0000 : pP33B1g(90) : Excited v=1 89 32      B1u - Ground v=0 90 33 B1g
SymmetricTop Excited  95 11 32 Ground  96  5 16  15118.335534807      -               1.67520769984601E-6 0.0000 : pP50(96) : Excited v=1 95 49      E2u - Ground v=0 96 50 E2g
SymmetricTop Excited 106 10 21 Ground 107  4 11  15118.361625604      -               1.67260431590504E-6 0.0000 : pP77(107) : Excited v=1 106 76      E1u - Ground v=0 107 77 E1g
SymmetricTop Excited 103 11 23 Ground 104  5 12  15118.357027919      -               1.66979102675841E-6 0.0000 : pP70(104) : Excited v=1 103 69      E2u - Ground v=0 104 70 E2g
SymmetricTop Excited 134 11  1 Ground 135  5  1  15118.339614483      -               1.66530377616392E-6 0.0000 : pP134(135) : Excited v=1 134 133      E2u - Ground v=0 135 134 E2g
SymmetricTop Excited 111 11 17 Ground 112  5  9  15118.363399335      -               1.6587558146849E-6  0.0000 : pP88(112) : Excited v=1 111 87      E2u - Ground v=0 112 88 E2g
SymmetricTop Excited  97 10 29 Ground  98  4 15  15118.339893848      -               1.65416304658081E-6 0.0000 : pP55(98) : Excited v=1 97 54      E1u - Ground v=0 98 55 E1g
SymmetricTop Excited  63  9  8 Ground  64  3  5  15118.285225432      -               1.65354591877946E-6 0.0000 : rP39B2g(64) : Excited v=1 63 40      B2u - Ground v=0 64 39 B2g
SymmetricTop Excited  63  8  8 Ground  64  2  5  15118.285225432      -               1.65354591877946E-6 0.0000 : rP39B1g(64) : Excited v=1 63 40      B1u - Ground v=0 64 39 B1g
SymmetricTop Excited  94 10 33 Ground  95  4 17  15118.327954072      -               1.65205510552203E-6 0.0000 : pP47(95) : Excited v=1 94 46      E1u - Ground v=0 95 47 E1g
SymmetricTop Excited 101 10 25 Ground 102  4 13  15118.350640404      -               1.65095142931395E-6 0.0000 : pP65(102) : Excited v=1 101 64      E1u - Ground v=0 102 65 E1g
SymmetricTop Excited  99  6 14 Ground 100  0  7  15118.344929047      -               1.64595049827761E-6 0.0000 : pP60A1g(100) : Excited v=1 99 59      A1u - Ground v=0 100 60 A1g
SymmetricTop Excited  99  7 14 Ground 100  1  7  15118.344929047      -               1.64595049827761E-6 0.0000 : pP60A2g(100) : Excited v=1 99 59      A2u - Ground v=0 100 60 A2g
SymmetricTop Excited 133  7  2 Ground 134  1  1  15118.339773579      -               1.64488154375883E-6 0.0000 : pP132A2g(134) : Excited v=1 133 131      A2u - Ground v=0 134 132 A2g
SymmetricTop Excited 133  6  2 Ground 134  0  1  15118.339773579      -               1.64488154375883E-6 0.0000 : pP132A1g(134) : Excited v=1 133 131      A1u - Ground v=0 134 132 A1g
SymmetricTop Excited 107 10 19 Ground 108  4 10  15118.359239164      -               1.64385141881918E-6 0.0000 : pP79(108) : Excited v=1 107 78      E1u - Ground v=0 108 79 E1g
SymmetricTop Excited 112  6  8 Ground 113  0  4  15118.361490183      -               1.63993004561904E-6 0.0000 : pP90A1g(113) : Excited v=1 112 89      A1u - Ground v=0 113 90 A1g
SymmetricTop Excited 112  7  8 Ground 113  1  4  15118.361490183      -               1.63993004561904E-6 0.0000 : pP90A2g(113) : Excited v=1 112 89      A2u - Ground v=0 113 90 A2g
SymmetricTop Excited 104  7 12 Ground 105  1  6  15118.354323287      -               1.63484628622832E-6 0.0000 : pP72A2g(105) : Excited v=1 104 71      A2u - Ground v=0 105 72 A2g
SymmetricTop Excited 104  6 12 Ground 105  0  6  15118.354323287      -               1.63484628622832E-6 0.0000 : pP72A1g(105) : Excited v=1 104 71      A1u - Ground v=0 105 72 A1g
SymmetricTop Excited  93 11 35 Ground  94  5 18  15118.320651755      -               1.63449911435581E-6 0.0000 : pP44(94) : Excited v=1 93 43      E2u - Ground v=0 94 44 E2g
SymmetricTop Excited  87 11 43 Ground  88  5 22  15118.282684631      -               1.63120577206199E-6 0.0000 : pP26(88) : Excited v=1 87 25      E2u - Ground v=0 88 26 E2g
SymmetricTop Excited 132 11  2 Ground 133  5  1  15118.340012223      -               1.62657819298389E-6 0.0000 : pP130(133) : Excited v=1 132 129      E2u - Ground v=0 133 130 E2g
SymmetricTop Excited  96 11 30 Ground  97  5 15  15118.331875599      -               1.62309873507152E-6 0.0000 : pP52(97) : Excited v=1 96 51      E2u - Ground v=0 97 52 E2g
SymmetricTop Excited 113 11 16 Ground 114  5  8  15118.359660579      -               1.62292113525788E-6 0.0000 : pP92(114) : Excited v=1 113 91      E2u - Ground v=0 114 92 E2g
SymmetricTop Excited  92 10 36 Ground  93  4 18  15118.313627856      -               1.62221779890575E-6 0.0000 : pP41(93) : Excited v=1 92 40      E1u - Ground v=0 93 41 E1g
SymmetricTop Excited  88 10 41 Ground  89  4 21  15118.28831644       -               1.62072883392648E-6 0.0000 : pP29(89) : Excited v=1 88 28      E1u - Ground v=0 89 29 E1g
SymmetricTop Excited 108  9 10 Ground 109  3  5  15118.356932272      -               1.61707527701381E-6 0.0000 : pP81B2g(109) : Excited v=1 108 80      B2u - Ground v=0 109 81 B2g
SymmetricTop Excited 108  8 10 Ground 109  2  5  15118.356932272      -               1.61707527701381E-6 0.0000 : pP81B1g(109) : Excited v=1 108 80      B1u - Ground v=0 109 81 B1g
SymmetricTop Excited  91 11 37 Ground  92  5 19  15118.306882375      -               1.61493206678016E-6 0.0000 : pP38(92) : Excited v=1 91 37      E2u - Ground v=0 92 38 E2g
SymmetricTop Excited  89 11 40 Ground  90  5 20  15118.294226667      -               1.61439620079979E-6 0.0000 : pP32(90) : Excited v=1 89 31      E2u - Ground v=0 90 32 E2g
SymmetricTop Excited  90 10 39 Ground  91  4 20  15118.300415312      -               1.61239747734577E-6 0.0000 : pP35(91) : Excited v=1 90 34      E1u - Ground v=0 91 35 E1g
SymmetricTop Excited 102 10 25 Ground 103  4 13  15118.347697128      -               1.61187314027633E-6 0.0000 : pP67(103) : Excited v=1 102 66      E1u - Ground v=0 103 67 E1g
SymmetricTop Excited 131 11  4 Ground 132  5  2  15118.340330415      -               1.61032018180919E-6 0.0000 : pP128(132) : Excited v=1 131 127      E2u - Ground v=0 132 128 E2g
SymmetricTop Excited  60 11 13 Ground  61  5  7  15118.348982207      -               1.60940845892203E-6 0.0000 : rP40(61) : Excited v=1 60 41      E2u - Ground v=0 61 40 E2g
SymmetricTop Excited 114 11 14 Ground 115  5  7  15118.357910523      -               1.6076950363853E-6  0.0000 : pP94(115) : Excited v=1 114 93      E2u - Ground v=0 115 94 E2g
SymmetricTop Excited  59 11 13 Ground  60  5  7  15118.372695087      -               1.60737671415094E-6 0.0000 : rP40(60) : Excited v=1 59 41      E2u - Ground v=0 60 40 E2g
SymmetricTop Excited  98  9 15 Ground  99  3  8  15118.336473284      -               1.60656299344018E-6 0.0000 : pP57B2g(99) : Excited v=1 98 56      B2u - Ground v=0 99 57 B2g
SymmetricTop Excited  98  8 15 Ground  99  2  8  15118.336473284      -               1.60656299344018E-6 0.0000 : pP57B1g(99) : Excited v=1 98 56      B1u - Ground v=0 99 57 B1g
SymmetricTop Excited 100 11 27 Ground 101  5 14  15118.341747127      -               1.60267633653045E-6 0.0000 : pP62(101) : Excited v=1 100 61      E2u - Ground v=0 101 62 E2g
SymmetricTop Excited  61 11 14 Ground  62  5  8  15118.325189779      -               1.60203769732267E-6 0.0000 : rP40(62) : Excited v=1 61 41      E2u - Ground v=0 62 40 E2g
SymmetricTop Excited 105 11 23 Ground 106  5 12  15118.351698203      -               1.60201293032269E-6 0.0000 : pP74(106) : Excited v=1 105 73      E2u - Ground v=0 106 74 E2g
