nm	int
324.122	37.14816
324.12499	36.29231
324.12801	35.6165
324.131	32.6921
324.13399	30.13472
324.13701	26.62092
324.14	21.45995
324.14299	21.09935
324.14601	19.97122
324.149	17.92597
324.152	20.38692
324.15499	19.37854
324.15801	21.79919
324.161	20.55961
324.16399	21.52105
324.16701	18.69553
324.17	22.51219
324.17299	21.27957
324.17601	21.83454
324.179	19.71388
324.18199	22.41141
324.18498	20.63479
324.18801	19.20327
324.191	20.34259
324.19399	19.69897
324.19701	20.1215
324.2	20.68727
324.20299	21.87376
324.20601	22.45627
324.209	25.72411
324.21199	27.45655
324.21501	29.78608
324.218	28.56686
324.221	33.0032
324.22399	40.39734
324.22701	41.96012
324.23	46.53902
324.23299	49.3207
324.23601	49.53891
324.239	41.87979
324.24199	41.14114
324.24501	42.52204
324.248	42.54279
324.25099	40.90542
324.25399	43.68205
324.25701	43.10153
324.26	38.06185
324.26299	39.49062
324.26601	39.2277
324.269	37.59671
324.27199	32.88823
324.27501	29.45714
324.278	26.93977
324.28099	22.87971
324.28401	21.57146
324.28701	22.25556
324.29	20.18875
324.29299	17.7771
324.29601	17.65444
324.299	15.52704
324.30199	19.51753
324.30501	26.97556
324.308	35.0701
324.31099	50.64646
324.31401	59.99748
324.317	66.54076
324.31999	72.11966
324.32299	74.75617
324.32601	70.24777
324.329	72.10162
324.33199	70.14001
324.33501	69.16937
324.338	69.72989
324.34099	65.78586
324.34401	62.47917
324.347	57.37408
324.34999	51.57859
324.35301	43.16923
324.35601	39.28929
324.359	35.02212
324.36199	36.98161
324.36501	34.61874
324.368	34.65025
324.37099	33.71865
324.37401	29.75394
324.377	24.84485
324.37999	24.14331
324.38301	21.90707
324.386	21.78895
324.38899	24.56255
324.39199	25.88817
324.39501	26.6209
324.398	26.89756
324.40099	27.0317
324.40401	28.4472
324.407	28.34221
324.40999	27.76513
324.41301	26.17394
324.416	22.47815
324.41899	19.31738
324.42201	16.17406
324.42501	9.91429
324.428	8.04194
324.43099	11.33028
324.43401	14.43408
324.437	15.71396
324.43999	23.25177
324.44301	27.33191
324.446	27.71118
324.44899	28.89411
324.45201	32.07418
324.455	31.53071
324.458	32.69128
324.46099	34.52662
324.46401	33.63838
324.467	29.07917
324.46999	29.41837
324.47301	30.81641
324.476	31.49267
324.47899	30.47699
324.48201	38.3791
324.485	37.00431
324.48799	37.23841
324.49102	35.49595
324.49401	38.14836
324.497	32.54979
324.49999	31.21324
324.50301	30.78721
324.506	25.99437
324.50899	24.31851
324.51201	26.4395
324.515	27.42152
324.51799	26.74124
324.52101	28.65945
324.524	26.88852
324.527	28.5149
324.52999	26.48801
324.53301	25.95263
324.536	28.71627
324.53899	26.9395
324.54201	24.68347
324.545	21.39429
324.54799	20.8109
324.55101	19.34581
324.554	19.24038
324.55699	16.15307
324.55998	21.99455
324.56301	20.85675
324.566	17.70735
324.56899	17.12568
324.57201	22.22089
324.575	20.25374
324.57799	17.79482
324.58101	19.61017
324.584	19.9629
324.58699	15.30212
324.59001	15.67658
324.593	19.83895
324.596	22.20755
324.59899	21.63332
324.60201	22.06163
324.605	22.29458
324.60799	17.35068
324.61101	11.23064
324.614	13.07836
324.61699	12.99659
324.62001	13.91492
324.623	15.05932
324.62599	15.4272
324.62899	12.46559
324.63201	11.71756
324.635	10.67998
324.63799	8.92426
324.64101	9.5983
324.644	11.75105
324.64699	10.20588
324.65001	8.57933
324.653	12.41072
324.65599	14.23469
324.65901	13.48314
324.66201	14.9481
324.665	14.47358
324.66799	11.03727
324.67101	7.71069
324.674	4.52613
324.67699	6.95989
324.68001	5.15736
324.683	5.40596
324.68599	8.24239
324.68901	11.07489
324.692	6.15316
324.69399	20.65956
324.69701	23.02688
324.7	20.60436
324.70299	17.31966
324.70601	16.30751
324.709	16.25721
324.71199	15.49108
324.71501	19.67015
324.718	19.05553
324.721	16.43697
324.72399	18.84416
324.72701	17.13795
324.73	15.77236
324.73299	12.72623
324.73601	13.51335
324.739	10.21433
324.74199	10.69269
324.74501	8.19961
324.748	6.58361
324.75099	3.0051
324.75399	3.4484
324.75701	0.63079
324.76	1.63634
324.76299	3.0082
324.76601	12.25589
324.769	15.43049
324.77199	20.34913
324.77501	23.91757
324.778	31.81803
324.78099	29.63838
324.78401	29.40135
324.78701	33.65427
324.79	34.46232
324.79299	32.98825
324.79601	32.85001
324.799	37.18332
324.80199	41.76331
324.80501	45.77582
324.808	57.79857
324.81099	67.25332
324.81401	77.25115
324.817	87.68261
324.81999	95.81131
324.82299	99.17175
324.82601	103.49996
324.829	106.75268
324.83199	113.57408
324.83501	128.04589
324.838	138.57413
324.84099	150.9372
324.84401	157.41416
324.847	157.56745
324.84999	152.73191
324.85301	143.78881
324.85601	136.44309
324.859	133.3466
324.86199	124.09095
324.86501	119.02936
324.868	113.04524
324.87099	106.78764
324.87401	92.71931
324.877	84.46269
324.87999	71.86653
324.88301	64.69934
324.886	53.94527
324.88899	49.76286
324.89199	45.58788
324.89501	43.43874
324.898	41.8231
324.90099	42.00519
324.90401	39.50223
324.907	38.55541
324.90999	33.79201
324.91301	31.27289
324.916	29.00523
324.91899	28.63414
324.92201	23.36543
324.92501	25.06874
324.928	22.31936
324.93099	21.76784
324.93401	22.28026
324.937	21.8551
324.93999	19.44102
324.94301	21.35288
324.946	18.65921
324.94899	16.69186
324.95201	15.72169
324.955	16.24065
324.958	14.9116
324.96099	13.46718
324.96401	14.41559
324.967	16.5925
324.96999	16.13033
324.97301	17.72254
324.976	20.21029
324.97899	20.05205
324.98201	23.52548
324.985	26.02717
324.98799	25.38823
324.99102	27.73593
324.99401	29.55089
324.997	31.4454
324.99999	36.11339
325.00301	47.12488
325.006	55.98275
325.00899	67.03633
325.01201	73.66848
325.015	80.33059
325.01799	77.61891
325.02101	76.23177
325.024	76.85044
325.027	77.41712
325.02999	75.3736
325.03301	73.53619
325.036	74.9925
325.03899	68.11008
325.04201	61.99902
325.045	60.2325
325.04799	66.29982
325.05101	79.56864
325.054	103.78697
325.05699	133.62614
325.05998	163.93401
325.06301	185.2084
325.066	198.90615
325.06899	203.0535
325.07201	201.0274
325.075	194.14127
325.07799	194.59489
325.08101	189.13188
325.084	182.24812
325.08699	171.77847
325.09001	156.17466
325.093	133.82949
325.096	110.1863
325.09899	92.03178
325.10201	72.22442
325.105	58.85033
325.10799	52.45928
325.11101	44.32094
325.114	34.77769
325.11699	32.46774
325.12001	29.39405
325.123	22.38159
325.12599	19.64348
325.12899	19.66767
325.13201	15.01766
325.135	14.84345
325.13799	10.09998
325.14101	14.15232
325.144	10.86234
325.14699	12.68395
325.15001	12.85771
325.153	19.87842
325.15599	18.72207
325.15901	23.28566
325.16201	26.79054
325.165	22.78375
325.16799	19.33075
325.17101	17.87561
325.174	12.04357
325.17699	10.14917
325.18001	9.49013
325.183	12.01004
325.18599	12.44049
325.18901	15.19205
325.192	10.84704
325.19499	10.92451
325.19799	12.62463
325.20101	11.77137
325.204	12.9496
325.20699	13.75
325.21001	17.88506
325.213	16.70377
325.21599	17.73439
325.21901	17.21153
325.222	21.2038
325.22499	19.01269
325.22801	19.38151
325.23101	19.73832
325.234	23.74813
325.23699	27.66634
325.24001	35.82451
325.243	37.43172
325.24599	41.76596
325.24901	47.71022
325.252	50.73962
325.25499	52.97806
325.25801	65.6554
325.261	84.62331
325.26399	104.27822
325.26699	124.03258
325.27001	144.39952
325.273	156.76383
325.27599	156.17734
325.27901	152.5726
325.282	148.29499
325.28499	147.80188
325.28801	146.4435
325.291	142.46918
325.29399	134.36297
325.29701	123.08238
325.30001	102.13143
325.303	84.2498
325.30599	68.55315
325.30901	55.64318
325.312	47.75241
325.31499	41.93239
325.31801	34.63554
325.321	29.64535
325.32399	23.13385
325.32701	17.68576
325.33	16.06887
325.333	11.7408
325.33599	14.17403
325.33901	17.39374
325.342	20.12621
325.34499	18.35924
325.34801	20.21256
325.351	20.46593
325.35399	19.31278
325.35701	15.37095
325.36	16.05956
325.36299	18.96169
325.36602	16.6844
325.36901	13.34837
325.372	14.1404
325.37499	12.08666
325.37801	7.52935
325.381	5.87991
325.38399	4.24844
325.38701	8.12983
325.39	8.44892
325.39299	8.14538
325.39601	11.3709
325.399	15.35994
325.402	8.73021
325.40499	10.66672
325.40801	6.88537
325.411	6.54316
325.41399	8.3529
325.41701	12.39965
325.42	13.68305
325.42299	22.31366
325.42601	22.85921
325.429	25.56573
325.43199	30.16247
325.43498	32.88034
325.43801	32.14036
325.441	35.26122
325.44399	35.57512
325.44701	33.65302
325.45	32.28583
325.45299	32.18021
325.45601	29.06085
325.459	24.65963
325.46199	28.31165
325.46501	26.39037
325.468	25.4591
325.471	21.1759
325.47399	19.60171
325.47701	12.90238
325.48	10.99925
325.48299	11.23893
325.48601	11.47935
325.489	16.73938
325.49199	16.89807
325.49501	19.72917
325.498	20.19841
325.50099	22.963
325.50399	17.25509
325.50701	15.30077
325.51	12.23855
325.51299	11.30091
325.51601	11.57485
325.519	15.15452
325.52199	15.72869
325.52501	16.62055
325.528	21.34963
325.53099	22.15708
325.53401	19.87965
325.53701	20.3319
325.54	25.41008
325.54299	23.67322
325.54601	25.06808
325.549	32.21015
325.55199	42.60763
325.55501	48.81681
325.558	55.71986
325.56099	61.80868
325.56401	67.66397
325.567	69.80887
325.56999	70.60842
325.57299	77.97534
325.57601	88.77959
325.579	99.07338
325.58199	111.38653
325.58501	131.20657
325.588	138.86988
325.59099	149.39864
325.59401	157.29085
325.597	165.41985
325.59999	167.17518
325.60301	187.32018
325.60601	197.8841
325.609	215.48406
325.61199	238.56632
325.61501	266.4524
325.618	278.6427
325.62099	295.71197
325.62401	304.77058
325.627	306.55324
325.62999	313.3978
325.63301	333.26054
325.636	357.76459
325.63899	389.65904
325.64199	427.46754
325.64501	448.21146
325.648	447.74575
325.65099	435.32612
325.65401	417.03149
325.657	393.42358
325.65999	373.08239
325.66301	362.96881
325.666	356.54693
325.66899	352.97463
325.67201	340.90559
325.67501	321.91565
325.678	302.05185
325.68099	278.59621
325.68401	245.25231
325.687	215.55543
325.68999	198.42753
325.69301	178.75955
325.696	163.14119
325.69899	151.76031
325.70201	143.67438
325.705	126.88161
325.708	109.57302
325.71099	95.81744
325.71401	79.24781
325.717	68.57467
325.71999	63.60596
325.72301	61.64077
325.726	57.18433
325.72899	59.14722
325.73201	53.79807
325.735	48.17576
325.73799	44.429
325.74102	38.40112
325.74401	34.15061
325.747	35.1454
325.74999	36.84003
325.75301	36.9303
325.756	40.51972
325.75899	44.15034
325.76201	43.67813
325.765	42.85427
325.76799	40.99541
325.77101	38.00906
325.774	34.29429
325.777	29.74983
325.77999	26.98574
325.78301	28.39927
325.786	29.94128
325.78899	27.98415
325.79201	26.40859
325.795	22.70029
325.79799	27.59569
325.80101	27.77196
325.804	32.34391
325.80699	35.37472
325.80998	38.49989
325.81301	32.2403
325.816	32.52355
325.81899	25.5444
325.82201	22.76239
325.825	22.51048
325.82799	18.06429
325.83101	15.02312
325.834	16.98775
325.83699	14.20933
325.84001	11.30408
325.843	12.41414
325.846	9.96089
325.84899	8.09551
325.85201	9.51045
325.855	12.03616
325.85799	8.01904
325.86101	7.66679
325.864	7.61537
325.86699	8.27321
325.87001	0.30483
325.873	4.06847
325.87599	1.50619
325.87899	2.96075
325.88201	3.12894
325.885	5.22308
325.88799	3.39766
325.89101	7.92466
325.894	3.98565
325.89699	0.52049
325.90001	2.92788
325.903	2.31861
325.90599	4.5991
325.90901	5.33738
325.91201	4.72752
325.915	2.14634
325.91799	3.38249
325.92101	1.44936
325.924	1.80461
325.92699	3.78867
325.93001	8.16977
325.933	13.1624
325.93599	10.79291
325.93901	16.77223
325.942	20.36967
325.94499	18.37733
325.94799	14.99256
325.95101	18.54396
325.954	15.72467
325.95699	13.72818
325.96001	15.90052
325.963	18.58436
325.96599	19.81516
325.96901	18.74622
325.972	25.0918
325.97499	25.90791
325.97801	27.54392
325.98101	29.13355
325.984	33.26423
325.98699	34.00832
325.99001	35.15732
325.993	35.74513
325.99599	35.09784
325.99901	36.23546
326.002	35.9571
326.00499	37.72528
326.00801	37.10617
326.011	38.40397
326.01399	35.88566
326.01699	30.82037
326.02001	28.4763
326.023	26.54895
326.02599	23.17835
326.088	6.8809
326.09099	6.49451
326.09401	3.99584
326.097	0.18165
326.09999	2.88461
326.10301	1.30226
326.10601	8.58591
326.109	11.7592
326.11199	11.67712
326.11501	12.34414
326.118	12.56348
326.12099	5.50381
326.12401	5.01343
326.127	10.62673
326.12999	10.63295
326.13301	14.35648
326.136	15.19363
326.13899	15.44946
326.14199	11.21162
326.14501	11.81316
326.148	13.80932
326.15099	11.34498
326.15401	11.59925
326.157	11.55589
326.15999	11.94023
326.16301	6.46332
326.166	9.11353
326.16899	10.49114
326.17201	13.27778
326.17501	10.13129
326.178	12.74631
326.18099	11.62399
326.18401	10.32976
326.187	6.36405
326.18999	8.43357
326.19301	9.09751
326.196	10.5551
326.19899	15.17704
326.20201	19.88905
326.205	21.84367
326.208	21.88013
326.21099	25.82017
326.21401	19.87343
326.217	19.30795
326.21999	18.768
326.22301	18.69464
326.226	12.41115
326.22899	14.08603
326.23201	11.3096
326.235	10.40383
326.23799	9.39298
326.24102	12.82068
326.24401	12.47646
326.247	11.3991
326.24999	10.2469
326.25301	9.69044
326.256	8.1677
326.25899	8.68388
326.26201	9.85553
326.265	9.95052
326.26799	9.69253
326.27101	9.82698
326.274	6.97356
326.277	7.82128
326.27999	6.44316
326.28301	3.54786
326.286	1.337
326.28899	1.80178
326.29201	-0.47139
326.295	3.62951
326.29799	8.4749
326.30101	10.15026
326.304	10.85607
326.30699	13.20479
326.30998	10.38895
326.31301	6.42924
326.316	5.2503
326.31899	5.21228
326.32201	2.52785
326.325	4.25873
326.32799	6.00373
326.33101	9.50179
326.334	10.63343
326.33699	15.09088
326.34001	17.48028
326.343	17.1198
326.346	14.21747
326.34899	12.84877
326.35201	11.98483
326.355	7.6075
326.35799	8.70432
326.36101	10.61303
326.364	13.58405
326.36699	13.27974
326.37001	17.67947
326.373	16.39715
326.37599	13.06744
326.37899	11.02454
326.38201	9.50461
326.385	1.58001
326.38799	-1.3032
326.39101	-0.19526
326.394	1.09136
326.39699	-0.47892
326.40001	3.3907
326.403	6.2302
326.40599	5.40461
326.40901	4.75969
326.41201	8.35903
326.415	10.46324
326.41799	11.26411
326.42101	13.30336
326.424	13.90521
326.42699	15.06506
326.43001	13.62949
326.433	14.65333
326.43599	16.34119
326.43901	14.09681
326.442	7.28334
326.44499	5.09039
326.44799	3.78604
326.45101	4.35959
326.454	3.99812
326.45699	4.05401
326.46001	3.14606
326.463	1.82035
326.46599	-1.9003
326.46901	-1.9114
326.472	2.18947
326.47499	1.77122
326.47801	1.93802
326.48101	4.23251
326.484	5.42303
326.48699	3.70656
326.49001	5.4741
326.493	3.96138
326.49599	0.27251
326.49901	-4.22876
326.502	-0.19748
326.50499	1.83902
326.50801	1.61166
326.511	4.2829
326.51399	8.54285
326.51699	6.26387
326.52001	4.09468
326.523	6.72254
326.52599	4.74917
326.52901	5.2968
326.532	3.50091
326.53499	6.71729
326.53801	1.51345
326.541	2.9874
326.54399	2.08534
326.54701	1.97925
326.55001	-2.27679
326.553	0.60923
326.55599	2.78122
326.55901	3.92963
326.562	8.93203
326.56499	12.01366
326.56801	14.65159
326.571	12.95832
326.57399	12.90465
326.57701	10.14129
326.58	7.97543
326.583	10.13995
326.58599	9.91878
326.58901	11.39219
326.592	10.25534
326.59499	11.28476
326.59801	8.16416
326.601	5.98375
326.60399	5.1657
326.60701	6.65454
326.61	6.05725
326.61299	4.68984
326.61602	1.39675
326.61901	-1.03667
326.622	-3.3563
326.62499	-1.43956
326.62801	0.43304
326.631	3.57218
326.63399	3.94977
326.63701	4.69899
326.64	0.65836
326.64299	3.11963
326.64601	5.44493
326.649	5.88553
326.652	6.78745
326.65499	11.18253
326.65801	9.72323
326.661	8.39395
326.66399	13.375
326.66701	11.07688
326.67	11.25492
326.67299	11.87345
326.67601	9.98961
326.679	8.68763
326.68199	11.48452
326.68498	10.05793
326.68801	10.40651
326.691	16.19717
326.69399	13.03583
326.69701	11.24125
326.7	15.42271
326.70299	17.28347
326.70601	15.57605
326.709	23.05925
326.71199	27.80607
326.71501	25.47161
326.718	23.6261
326.721	26.23825
326.72399	21.87333
326.72701	21.50319
326.73	20.18191
326.73299	18.84138
326.73601	16.56853
326.739	13.41107
326.74199	7.90453
326.74501	6.10456
326.748	11.65219
326.75099	12.53856
326.75399	15.11646
326.75701	15.57164
326.76	16.69605
326.76299	10.98759
326.76601	8.77133
326.769	5.2482
326.77199	7.58047
326.77501	10.52588
326.778	12.50517
326.78099	15.06151
326.78401	20.83433
326.78701	22.51558
326.79	24.05441
326.79299	24.71681
326.79601	25.76876
326.799	29.12801
326.80199	31.48052
326.80501	34.28945
326.808	40.21547
326.81099	41.60272
326.81401	42.46954
326.817	41.47356
326.81999	44.30004
326.82299	43.44706
326.82601	42.43143
326.829	41.13638
326.83199	48.02734
326.83501	49.88537
326.838	56.48593
326.84099	65.20845
326.84401	69.46631
326.847	70.95212
326.84999	67.75031
326.85301	62.0419
326.85601	59.49507
326.859	53.6843
326.86199	54.53449
326.86501	51.16332
326.868	52.24102
