Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 75860,132.721802,-43.75139,2017-04-29T23:48:47.674,564,14,5084.03466796875,5170.07470703125,orders/HD75860_2017-04-29T23:36:32_564nm_redl_O14.fits
HD 111934,193.407841,-60.35675,2017-04-28T03:21:03.105,346,12,3258.814697265625,3309.91748046875,orders/HD111934_2017-04-28T02:57:58_346nm_blue_O12.fits
HD 94493,163.313031,-60.81495,2016-03-18T05:47:54.470,860,4,8899.2841796875,9046.6396484375,orders/HD94493_2016-03-18T05:41:24_860nm_redu_O4.fits
HD 149757,249.28999,-10.56735,2015-07-20T03:13:24.066,437,20,4407.7919921875,4476.01025390625,orders/HD149757_2015-07-20T02:54:27_437nm_blue_O20.fits
HD 36486,83.001635,-0.29904,2014-09-24T08:11:24.137,564,16,6577.119140625,6663.32177734375,orders/HD36486_2014-09-24T08:01:28_564nm_redu_O16.fits
HD 116852,202.602112,-78.85574,2016-03-29T09:19:58.326,564,23,5500.22900390625,5592.92822265625,orders/HD116852_2016-03-29T09:05:41_564nm_redl_O23.fits
HD 184915,294.222119,-7.02737,2016-06-12T05:53:21.566,437,29,4821.11572265625,4895.5224609375,orders/HD184915_2016-06-12T05:38:03_437nm_blue_O29.fits
HD 149757,249.289933,-10.56727,2018-07-31T03:17:20.579,437,7,3921.966796875,3982.929443359375,orders/HD149757_2018-07-31T02:59:17_437nm_blue_O7.fits
HD 147683,246.182189,-34.89345,2018-09-02T01:40:59.251,860,7,7119.30224609375,7237.61767578125,orders/HD147683_2018-09-02T01:27:27_860nm_redl_O7.fits
HD 186745,296.351618,23.94288,2016-09-09T00:05:38.926,860,19,8289.74609375,8427.2001953125,orders/HD186745_2016-09-08T23:50:37_860nm_redl_O19.fits
HD 148184,246.756347,-18.45645,2018-06-29T05:50:56.635,860,15,7859.03662109375,7989.49462890625,orders/HD148184_2018-06-29T05:34:46_860nm_redl_O15.fits
HD 161056,265.945716,-7.07975,2017-07-01T04:03:07.894,564,4,5817.611328125,5915.373046875,orders/HD161056_2017-07-01T03:46:53_564nm_redu_O4.fits
HD 164073,270.502795,-48.81062,2016-09-13T02:22:38.322,860,6,9168.99609375,9320.705078125,orders/HD164073_2016-09-13T02:05:27_860nm_redu_O6.fits
HD 36486,83.001405,-0.29893,2014-09-30T06:08:26.567,564,13,5041.57421875,5126.98095703125,orders/HD36486_2014-09-30T05:55:44_564nm_redl_O13.fits
HD 104705,180.849672,-62.69662,2015-02-28T04:16:19.576,860,3,6799.03955078125,6912.20068359375,orders/HD104705_2015-02-28T04:10:40_860nm_redl_O3.fits
HD 53975,106.650039,-12.39414,2015-01-30T01:35:14.635,564,20,5354.12646484375,5444.5048828125,orders/HD53975_2015-01-30T01:24:10_564nm_redl_O20.fits
HD 75860,132.721849,-43.75168,2017-04-30T01:06:15.703,860,1,6667.30224609375,6760.43798828125,orders/HD75860_2017-04-30T00:58:00_860nm_redl_O1.fits
HD 93843,162.157357,-60.22395,2017-04-27T02:59:41.892,860,6,9168.9443359375,9320.6943359375,orders/HD93843_2017-04-27T02:43:54_860nm_redu_O6.fits
HD 41117,90.979956,20.13854,2015-09-27T08:48:27.994,437,17,4285.30517578125,4351.69091796875,orders/HD41117_2015-09-27T08:39:39_437nm_blue_O17.fits
HD 122879,211.60494,-59.71627,2016-03-18T08:07:24.171,437,17,4285.3173828125,4351.6328125,orders/HD122879_2016-03-18T07:41:07_437nm_blue_O17.fits
HD 185859,295.118332,20.47668,2015-09-20T01:47:47.970,346,12,3281.95361328125,3333.407958984375,orders/HD185859_2015-09-20T01:47:16_346nm_blue_O12.fits
HD 152408,253.743997,-41.15157,2015-06-18T07:22:18.700,564,7,5990.5615234375,6091.037109375,orders/HD152408_2015-06-18T06:53:55_564nm_redu_O7.fits
HD 55879,108.617482,-10.31649,2016-02-22T05:08:05.405,437,2,3762.468505859375,3821.0380859375,orders/HD55879_2016-02-22T04:57:14_437nm_blue_O2.fits
HD 185418,294.614194,17.25682,2014-09-23T01:41:57.369,860,3,8770.3427734375,8915.6328125,orders/HD185418_2014-09-23T01:30:34_860nm_redu_O3.fits
HD 116852,202.596407,-78.85631,2017-04-29T04:24:16.049,564,15,5127.14111328125,5213.8720703125,orders/HD116852_2017-04-29T04:09:57_564nm_redl_O15.fits
HD 94493,163.313031,-60.81495,2016-03-18T05:47:54.470,860,8,7204.076171875,7323.7529296875,orders/HD94493_2016-03-18T05:41:24_860nm_redl_O8.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,4,5817.61279296875,5915.37158203125,orders/HD101065_2017-04-24T04:43:20_564nm_redu_O4.fits
HD 40111,89.498728,25.95379,2015-09-28T09:06:15.115,860,9,7290.86328125,7411.9892578125,orders/HD40111_2015-09-28T08:52:35_860nm_redl_O9.fits
HD 303308,161.274779,-59.66835,2017-05-01T03:19:58.365,564,9,6111.515625,6213.94921875,orders/HD303308_2017-05-01T03:19:24_564nm_redu_O9.fits
HD 210121,332.049925,-3.53139,2017-09-26T00:55:08.029,437,17,4285.30859375,4351.63818359375,orders/HD210121_2017-09-26T00:53:31_437nm_blue_O17.fits
HD 186745,296.351634,23.94232,2015-09-20T02:27:00.923,564,16,6576.7822265625,6665.7197265625,orders/HD186745_2015-09-20T02:19:37_564nm_redu_O16.fits
HD 167971,274.524533,-12.24332,2014-09-20T01:33:51.396,437,9,3989.623291015625,4051.6201171875,orders/HD167971_2014-09-20T01:19:01_437nm_blue_O9.fits
HD 54439,107.096765,-11.85223,2017-04-26T00:38:52.058,346,28,3672.94677734375,3730.147216796875,orders/HD54439_2017-04-26T00:38:14_346nm_blue_O28.fits
HD 147888,246.350946,-23.46078,2014-09-24T00:22:46.725,346,10,3235.992919921875,3286.80322265625,orders/HD147888_2014-09-23T23:58:21_346nm_blue_O10.fits
HD 73882,129.789587,-40.41917,2017-04-25T00:53:07.231,564,22,5450.63427734375,5542.54736328125,orders/HD73882_2017-04-25T00:52:34_564nm_redl_O22.fits
HD 53975,106.649973,-12.39408,2019-01-01T08:03:22.634,346,8,3169.49365234375,3219.268310546875,orders/HD53975_2019-01-01T07:57:05_346nm_blue_O8.fits
HD 167264,273.804054,-20.72863,2015-10-14T23:59:56.778,564,13,5041.72314453125,5127.07080078125,orders/HD167264_2015-10-14T23:56:01_564nm_redl_O13.fits
HD 164906,271.107478,-24.3858,2018-09-09T02:14:04.531,346,30,3732.244384765625,3790.321044921875,orders/HD164906_2018-09-09T01:58:27_346nm_blue_O30.fits
HD 171957,279.518713,-14.005,2016-06-24T04:56:26.708,437,4,3824.6611328125,3884.17333984375,orders/HD171957_2016-06-24T04:55:05_437nm_blue_O4.fits
HD 170740,277.857078,-10.79601,2016-05-05T04:55:55.421,564,2,5707.83447265625,5803.8388671875,orders/HD170740_2016-05-05T04:51:20_564nm_redu_O2.fits
HD 170938,278.157261,-15.70219,2018-09-11T02:03:11.559,346,4,3084.8837890625,3133.440185546875,orders/HD170938_2018-09-11T02:02:44_346nm_blue_O4.fits
HD 43384,94.244771,23.74065,2015-09-30T07:50:11.149,564,9,4878.9912109375,4961.72265625,orders/HD43384_2015-09-30T07:48:44_564nm_redl_O9.fits
HD 185418,294.614183,17.25677,2014-09-23T00:45:10.795,564,21,5401.96240234375,5493.11767578125,orders/HD185418_2014-09-23T00:39:43_564nm_redl_O21.fits
HD 303308,161.274779,-59.66835,2017-05-01T03:19:58.365,564,13,5041.6494140625,5127.01123046875,orders/HD303308_2017-05-01T03:19:24_564nm_redl_O13.fits
HD 37020,83.816035,-5.38733,2018-01-19T01:12:14.969,437,19,4366.18017578125,4433.7275390625,orders/HD37020_2018-01-19T01:04:45_437nm_blue_O19.fits
HD 112272,194.141771,-64.36083,2017-04-30T02:29:01.039,564,14,6436.70703125,6544.23291015625,orders/HD112272_2017-04-30T02:09:17_564nm_redu_O14.fits
HD 94493,163.312725,-60.81483,2015-02-21T07:49:08.557,860,1,6668.32666015625,6760.2880859375,orders/HD94493_2015-02-21T07:42:08_860nm_redl_O1.fits
HD 66194,119.710818,-60.82423,2014-09-16T09:08:26.358,437,28,4771.4228515625,4845.11279296875,orders/HD66194_2014-09-16T08:43:20_437nm_blue_O28.fits
HD 170740,277.856616,-10.79631,2017-07-01T04:24:06.762,346,22,3505.88916015625,3560.611328125,orders/HD170740_2017-07-01T04:19:02_346nm_blue_O22.fits
HD 170740,277.857237,-10.79626,2015-06-26T02:13:05.396,437,30,4871.927734375,4947.111328125,orders/HD170740_2015-06-26T02:05:07_437nm_blue_O30.fits
HD 40111,89.498565,25.95403,2015-09-28T08:44:50.583,860,6,7036.5107421875,7153.45947265625,orders/HD40111_2015-09-28T08:43:26_860nm_redl_O6.fits
HD 114886,198.684487,-63.58144,2017-05-02T04:13:29.795,437,6,3889.009521484375,3949.4580078125,orders/HD114886_2017-05-02T04:07:17_437nm_blue_O6.fits
HD 54439,107.096776,-11.8522,2017-04-26T00:15:12.237,346,3,3064.415771484375,3112.701904296875,orders/HD54439_2017-04-26T00:13:41_346nm_blue_O3.fits
HD 154043,256.328814,-47.06858,2017-10-18T00:21:11.270,860,1,8629.3798828125,8664.50390625,orders/HD154043_2017-10-18T00:13:56_860nm_redu_O1.fits
HD 75860,132.721849,-43.75168,2017-04-30T01:15:20.642,437,28,4771.42724609375,4845.07568359375,orders/HD75860_2017-04-30T00:58:00_437nm_blue_O28.fits
HD 63804,117.331875,-33.32982,2019-02-04T06:08:08.168,346,14,3305.44775390625,3357.200927734375,orders/HD63804_2019-02-04T06:06:38_346nm_blue_O14.fits
HD 61827,114.955604,-32.57787,2018-03-25T00:12:38.004,346,11,3236.0029296875,3286.7734375,orders/HD61827_2018-03-24T23:54:32_346nm_blue_O11.fits
HD 185859,295.117587,20.47725,2016-08-14T01:36:06.410,564,1,4602.0126953125,4661.1279296875,orders/HD185859_2016-08-14T01:28:54_564nm_redl_O1.fits
HD 149404,249.094213,-42.85972,2018-06-30T01:21:36.883,860,9,9605.5966796875,9764.369140625,orders/HD149404_2018-06-30T01:07:25_860nm_redu_O9.fits
HD 124314,213.756145,-61.70736,2017-05-02T03:52:28.497,860,11,9920.4794921875,10084.21875,orders/HD124314_2017-05-02T03:32:00_860nm_redu_O11.fits
HD 91824,158.694315,-58.15609,2015-02-21T05:21:40.926,564,15,6506.34228515625,6614.83447265625,orders/HD91824_2015-02-21T04:33:42_564nm_redu_O15.fits
HD 183143,291.860579,18.29521,2018-09-07T02:34:09.758,564,10,4918.62255859375,5002.01220703125,orders/HD183143_2018-09-07T02:32:43_564nm_redl_O10.fits
HD 147889,246.351001,-24.46523,2014-09-27T23:59:12.476,346,19,3453.515869140625,3507.505859375,orders/HD147889_2014-09-27T23:57:43_346nm_blue_O19.fits
HD 39680,88.686437,13.85475,2019-01-01T02:20:00.760,564,9,6111.525390625,6213.94384765625,orders/HD39680_2019-01-01T02:19:40_564nm_redu_O9.fits
HD 36982,83.791005,-5.46489,2017-12-18T00:58:03.319,564,6,5931.720703125,6031.29150390625,orders/HD36982_2017-12-18T00:39:06_564nm_redu_O6.fits
HD 91824,158.694437,-58.1562,2015-02-21T05:46:13.656,437,15,4207.34375,4272.568359375,orders/HD91824_2015-02-21T05:32:20_437nm_blue_O15.fits
HD 43384,94.244771,23.74065,2015-09-30T07:50:11.149,564,23,5500.27783203125,5592.96044921875,orders/HD43384_2015-09-30T07:48:44_564nm_redl_O23.fits
HD 122879,211.605023,-59.71599,2016-03-18T07:05:44.699,346,27,3644.017822265625,3700.767333984375,orders/HD122879_2016-03-18T06:51:28_346nm_blue_O27.fits
HD 147084,245.159246,-24.16992,2016-04-19T05:44:07.259,437,4,3824.658447265625,3884.18017578125,orders/HD147084_2016-04-19T05:37:00_437nm_blue_O4.fits
HD 168076,274.651491,-13.80112,2018-09-12T00:47:48.247,564,14,5084.0439453125,5170.0791015625,orders/HD168076_2018-09-12T00:31:38_564nm_redl_O14.fits
HD 155806,258.830644,-33.549,2015-07-20T00:02:18.814,860,18,8177.68408203125,8313.337890625,orders/HD155806_2015-07-19T23:50:59_860nm_redl_O18.fits
HD 93222,161.150632,-60.09144,2017-04-25T03:19:51.026,860,1,8629.5322265625,8664.49609375,orders/HD93222_2017-04-25T03:19:27_860nm_redu_O1.fits
HD 149757,249.290109,-10.56713,2018-06-23T07:08:52.455,564,16,5170.9931640625,5258.4296875,orders/HD149757_2018-06-23T07:07:25_564nm_redl_O16.fits
HD 164073,270.503012,-48.81081,2018-08-30T02:04:06.122,564,13,6368.9326171875,6475.380859375,orders/HD164073_2018-08-30T01:47:41_564nm_redu_O13.fits
HD 171957,279.518829,-14.00457,2016-06-13T08:59:50.570,564,14,6436.73046875,6544.26611328125,orders/HD171957_2016-06-13T08:59:17_564nm_redu_O14.fits
HD 23180,56.079743,32.2884,2017-10-02T08:47:56.720,437,27,4722.67431640625,4795.654296875,orders/HD23180_2017-10-02T08:38:33_437nm_blue_O27.fits
HD 170740,277.857121,-10.79633,2014-09-16T02:10:02.960,346,2,3064.42578125,3112.732177734375,orders/HD170740_2014-09-16T01:56:59_346nm_blue_O2.fits
HD 37041,83.845305,-5.41598,2014-09-24T07:32:54.899,860,1,8621.03125,8664.5107421875,orders/HD37041_2014-09-24T07:27:33_860nm_redu_O1.fits
HD 147683,246.182189,-34.89345,2018-09-02T01:35:37.382,437,20,4407.77734375,4475.990234375,orders/HD147683_2018-09-02T01:27:27_437nm_blue_O20.fits
HD 152408,253.743997,-41.15157,2015-06-18T07:22:18.700,564,4,4689.77392578125,4769.494140625,orders/HD152408_2015-06-18T06:53:55_564nm_redl_O4.fits
HD 40111,89.498435,25.9541,2014-12-14T05:52:17.917,437,20,4407.794921875,4475.99072265625,orders/HD40111_2014-12-14T05:44:55_437nm_blue_O20.fits
HD 37020,83.816039,-5.38743,2017-10-01T06:52:35.934,346,5,3105.580810546875,3154.457275390625,orders/HD37020_2017-10-01T06:51:06_346nm_blue_O5.fits
HD 153919,255.986337,-37.84444,2016-07-07T01:42:37.485,346,14,3329.1806640625,3381.338623046875,orders/HD153919_2016-07-07T01:42:13_346nm_blue_O14.fits
HD 94493,163.312725,-60.81483,2015-02-21T07:45:13.307,437,21,4450.17578125,4519.029296875,orders/HD94493_2015-02-21T07:42:08_437nm_blue_O21.fits
HD 185859,295.117711,20.47662,2016-08-13T03:38:10.660,860,12,7564.322265625,7689.9208984375,orders/HD185859_2016-08-13T03:24:18_860nm_redl_O12.fits
HD 153919,255.987061,-37.84376,2016-08-23T03:54:14.553,860,7,7119.34130859375,7237.615234375,orders/HD153919_2016-08-23T03:53:55_860nm_redl_O7.fits
HD 37367,84.826102,29.21512,2017-02-23T00:56:14.351,564,15,6505.9609375,6614.548828125,orders/HD37367_2017-02-23T00:35:34_564nm_redu_O15.fits
HD 171957,279.518829,-14.00457,2016-06-13T08:59:50.570,564,4,5817.6318359375,5915.39111328125,orders/HD171957_2016-06-13T08:59:17_564nm_redu_O4.fits
HD 37022,83.818606,-5.38975,2014-09-24T09:04:23.180,346,24,3587.4609375,3643.441162109375,orders/HD37022_2014-09-24T08:59:32_346nm_blue_O24.fits
HD 94493,163.312816,-60.81494,2015-02-12T07:14:42.847,564,2,4617.92529296875,4696.59033203125,orders/HD94493_2015-02-12T06:50:59_564nm_redl_O2.fits
HD 103779,179.240143,-63.24951,2015-07-21T23:40:49.789,437,7,3921.9892578125,3982.961669921875,orders/HD103779_2015-07-21T23:38:08_437nm_blue_O7.fits
HD 104705,180.84965,-62.69638,2016-03-29T08:23:41.007,860,8,9455.5537109375,9611.892578125,orders/HD104705_2016-03-29T08:04:39_860nm_redu_O8.fits
HD 37128,84.053211,-1.20162,2017-10-02T07:55:21.121,860,2,8644.9990234375,8788.25,orders/HD37128_2017-10-02T07:48:45_860nm_redu_O2.fits
HD 36486,83.001688,-0.2991,2014-09-24T08:40:59.930,860,14,7758.111328125,7886.9853515625,orders/HD36486_2014-09-24T08:30:12_860nm_redl_O14.fits
HD 49787,102.481355,-5.51334,2018-02-13T04:47:03.393,860,13,7660.0810546875,7787.2373046875,orders/HD49787_2018-02-13T04:29:31_860nm_redl_O13.fits
HD 49787,102.481444,-5.51343,2018-02-13T05:15:14.380,860,12,7564.3212890625,7689.908203125,orders/HD49787_2018-02-13T04:57:55_860nm_redl_O12.fits
HD 184915,294.22221,-7.02733,2014-09-15T04:11:51.808,437,30,4871.884765625,4947.11474609375,orders/HD184915_2014-09-15T03:57:37_437nm_blue_O30.fits
HD 171957,279.518713,-14.005,2016-06-24T05:08:47.369,860,8,9455.5048828125,9611.8564453125,orders/HD171957_2016-06-24T04:55:05_860nm_redu_O8.fits
HD 53975,106.650039,-12.39414,2015-01-30T01:35:14.635,564,2,4617.9228515625,4696.5869140625,orders/HD53975_2015-01-30T01:24:10_564nm_redl_O2.fits
HD 164906,271.107103,-24.38574,2018-09-03T02:41:40.430,346,13,3281.960205078125,3333.396240234375,orders/HD164906_2018-09-03T02:27:07_346nm_blue_O13.fits
HD 99953,172.312837,-63.55417,2017-04-29T01:57:10.557,437,31,4923.72216796875,4996.77001953125,orders/HD99953_2017-04-29T01:42:57_437nm_blue_O31.fits
HD 94493,163.312816,-60.81494,2015-02-12T07:14:37.233,346,31,3793.4501953125,3852.46044921875,orders/HD94493_2015-02-12T06:50:59_346nm_blue_O31.fits
HD 186841,296.47611,24.09618,2016-09-10T00:31:41.551,564,7,5990.490234375,6090.99560546875,orders/HD186841_2016-09-10T00:30:16_564nm_redu_O7.fits
HD 164353,270.161445,2.93097,2017-06-15T05:33:46.030,346,30,3732.22607421875,3790.3076171875,orders/HD164353_2017-06-15T05:19:01_346nm_blue_O30.fits
HD 36861,83.78449,9.93413,2016-02-22T02:50:38.477,564,9,4878.92333984375,4961.6787109375,orders/HD36861_2016-02-22T02:41:01_564nm_redl_O9.fits
HD 184915,294.222313,-7.02739,2014-09-16T04:17:53.800,564,8,4839.77197265625,4921.96044921875,orders/HD184915_2014-09-16T04:15:14_564nm_redl_O8.fits
HD 133518,208.74878,1.13861,2015-06-30T00:55:40.729,564,17,5215.66064453125,5303.78955078125,orders/HD133518_2015-06-30T00:50:15_564nm_redl_O17.fits
HD 36822,83.70518,9.48939,2014-10-10T05:49:04.399,860,12,10086.400390625,10252.65234375,orders/HD36822_2014-10-10T05:47:41_860nm_redu_O12.fits
HD 37903,85.409975,-2.25889,2018-03-17T01:12:08.443,860,10,9760.583984375,9921.8076171875,orders/HD37903_2018-03-17T01:01:14_860nm_redu_O10.fits
HD 147889,246.351001,-24.46523,2014-09-27T23:59:12.476,346,31,3793.432373046875,3852.470703125,orders/HD147889_2014-09-27T23:57:43_346nm_blue_O31.fits
HD 155806,258.82957,-33.54886,2015-07-03T01:59:00.872,346,12,3258.8046875,3309.946533203125,orders/HD155806_2015-07-03T01:52:20_346nm_blue_O12.fits
HD 151804,252.889974,-41.23085,2015-07-20T01:59:56.183,564,21,5402.0185546875,5493.13818359375,orders/HD151804_2015-07-20T01:33:33_564nm_redl_O21.fits
HD 147888,246.35156,-23.46015,2016-08-08T03:07:31.024,564,2,4618.10498046875,4696.6923828125,orders/HD147888_2016-08-08T02:38:45_564nm_redl_O2.fits
HD 54439,107.096776,-11.8522,2017-04-26T00:15:12.237,346,4,3084.86279296875,3133.44384765625,orders/HD54439_2017-04-26T00:13:41_346nm_blue_O4.fits
HD 170740,277.857237,-10.79626,2015-06-26T02:13:05.396,437,28,4771.462890625,4845.1162109375,orders/HD170740_2015-06-26T02:05:07_437nm_blue_O28.fits
HD 50820,103.675047,-1.75673,2017-10-02T08:13:38.074,346,20,3453.502197265625,3507.4892578125,orders/HD50820_2017-10-02T08:12:08_346nm_blue_O20.fits
HD 147888,246.350808,-23.46081,2014-09-27T00:16:55.643,437,4,3824.692138671875,3884.223388671875,orders/HD147888_2014-09-27T00:05:37_437nm_blue_O4.fits
HD 164073,270.502795,-48.81062,2016-09-13T02:06:04.089,437,6,3888.98779296875,3949.44140625,orders/HD164073_2016-09-13T02:05:27_437nm_blue_O6.fits
HD 124314,213.757434,-61.70736,2017-05-01T06:56:20.046,564,8,4839.88037109375,4922.01220703125,orders/HD124314_2017-05-01T06:42:35_564nm_redl_O8.fits
HD 75309,131.866433,-46.4511,2014-10-13T07:55:15.305,564,3,4653.46875,4732.69482421875,orders/HD75309_2014-10-13T07:43:48_564nm_redl_O3.fits
HD 53975,106.650004,-12.39389,2018-03-19T01:48:00.670,564,12,4999.96533203125,5084.65673828125,orders/HD53975_2018-03-19T01:46:36_564nm_redl_O12.fits
HD 149757,249.2902,-10.56732,2015-07-20T00:34:35.383,346,27,3644.0068359375,3700.8173828125,orders/HD149757_2015-07-20T00:21:13_346nm_blue_O27.fits
HD 152408,253.743011,-41.15063,2016-04-03T08:08:49.393,346,11,3258.80712890625,3309.9091796875,orders/HD152408_2016-04-03T08:07:19_346nm_blue_O11.fits
HD 104705,180.84965,-62.69638,2016-03-29T07:52:14.624,437,20,4407.7841796875,4475.9541015625,orders/HD104705_2016-03-29T07:38:18_437nm_blue_O20.fits
HD 53975,106.64981,-12.39406,2015-02-19T01:19:31.287,437,4,3824.68701171875,3884.220458984375,orders/HD53975_2015-02-19T01:07:06_437nm_blue_O4.fits
HD 149404,249.094213,-42.85972,2018-06-30T01:21:36.883,860,1,6665.70556640625,6760.45361328125,orders/HD149404_2018-06-30T01:07:25_860nm_redl_O1.fits
HD 91824,158.694071,-58.15623,2015-02-12T07:51:02.853,564,11,4958.87353515625,5042.95654296875,orders/HD91824_2015-02-12T07:37:23_564nm_redl_O11.fits
HD 37022,83.818682,-5.38974,2014-09-26T07:48:49.476,437,20,4407.7744140625,4475.9970703125,orders/HD37022_2014-09-26T07:33:05_437nm_blue_O20.fits
HD 147683,246.182334,-34.89337,2018-06-03T01:26:41.436,564,5,5874.1318359375,5972.7978515625,orders/HD147683_2018-06-03T01:11:45_564nm_redu_O5.fits
HD 152408,253.743011,-41.15063,2016-04-03T08:08:47.075,564,6,4763.63720703125,4844.54296875,orders/HD152408_2016-04-03T08:07:19_564nm_redl_O6.fits
HD 168076,274.651383,-13.80108,2018-09-12T01:41:25.970,860,17,8068.6513671875,8202.4912109375,orders/HD168076_2018-09-12T01:40:01_860nm_redl_O17.fits
HD 36486,83.001724,-0.29914,2014-10-06T05:37:33.014,437,9,3989.650390625,4051.608154296875,orders/HD36486_2014-10-06T05:31:06_437nm_blue_O9.fits
HD 172694,280.568857,-15.85619,2015-09-11T00:45:08.507,564,19,5307.20703125,5396.80810546875,orders/HD172694_2015-09-11T00:44:35_564nm_redl_O19.fits
HD 186841,296.476028,24.09631,2016-09-09T02:48:40.175,860,11,9920.6015625,10084.41796875,orders/HD186841_2016-09-09T02:29:59_860nm_redu_O11.fits
HD 104705,180.849672,-62.69662,2015-02-28T04:16:19.576,860,7,7119.07861328125,7237.48046875,orders/HD104705_2015-02-28T04:10:40_860nm_redl_O7.fits
HD 203532,323.476168,-82.6836,2014-09-23T02:47:10.826,564,10,4918.52490234375,5001.974609375,orders/HD203532_2014-09-23T02:36:42_564nm_redl_O10.fits
HD 147889,246.351279,-24.46584,2015-08-16T01:48:19.339,346,23,3559.84765625,3615.424072265625,orders/HD147889_2015-08-16T01:31:02_346nm_blue_O23.fits
HD 170938,278.157261,-15.70219,2018-09-11T02:03:11.559,346,2,3044.256103515625,3092.222900390625,orders/HD170938_2018-09-11T02:02:44_346nm_blue_O2.fits
HD 166937,273.440732,-21.0595,2017-05-08T08:43:44.748,564,9,6111.51220703125,6213.955078125,orders/HD166937_2017-05-08T08:41:00_564nm_redu_O9.fits
HD 50820,103.675191,-1.75633,2018-01-17T03:14:38.328,860,4,8899.26953125,9046.654296875,orders/HD50820_2018-01-17T03:14:06_860nm_redu_O4.fits
HD 186841,296.47611,24.09618,2016-09-10T00:31:41.551,564,4,5817.64208984375,5915.39599609375,orders/HD186841_2016-09-10T00:30:16_564nm_redu_O4.fits
